PostalCode,Borough,Neighborhood,BoroughLatitude,BoroughLongitude,VenueName,VenueLatitude,VenueLongitude,VenueCategory
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Daily Press Juicery,43.65038785952372,-79.38879174332155,Juice Bar
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Hakata Ikkousha Ramen,43.650299,-79.388753,Ramen Restaurant
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Pai,43.64792310735613,-79.38857932631602,Thai Restaurant
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,HotBlack Coffee,43.65036434800487,-79.38866907575726,Coffee Shop
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Civello Salon & Spa,43.6500197743058,-79.38940017059696,Salon / Barbershop
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Lavish & Squalor,43.65030427070834,-79.38892664709715,Clothing Store
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Canoe,43.647452066183476,-79.38132001815676,Restaurant
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Michael's on Simcoe,43.64826881661747,-79.38632821234134,Steakhouse
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Fune Japanese Restaurant,43.64851365544565,-79.38645657820041,Japanese Restaurant
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Dineen Coffee,43.650497,-79.378765,Café
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,LUSH,43.653557,-79.3804,Cosmetics Shop
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,The Fifth & Terrace,43.649249809335,-79.38931975675418,Modern European Restaurant
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,King Taps,43.648475974183,-79.38205778358744,Gastropub
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Subway,43.64922035382336,-79.38367080868507,Sandwich Place
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Drake Mini Bar,43.649235,-79.384122,Bar
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Pi Co.,43.648651,-79.385874,Pizza Place
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Copacabana Grilled Brazilian,43.64833259480477,-79.3881514766071,Brazilian Restaurant
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Kojin,43.64939770725357,-79.38609106624851,Colombian Restaurant
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Toronto Athletic Club,43.647359553534905,-79.3811766566002,Gym
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Tim Hortons,43.6468622,-79.3825442,Coffee Shop
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Bymark,43.647217284018005,-79.38125188166379,Restaurant
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Meli Baklava & Chocolate Bar,43.650139555584936,-79.3903774023056,Chocolate Shop
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Subway,43.647961982409484,-79.38422441482544,Sandwich Place
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Yuzu No Hana,43.6483011115534,-79.3883359381972,Sushi Restaurant
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Five Guys,43.6487987190222,-79.3816807899204,Burger Joint
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Cardio-Go,43.64701650155176,-79.38814275495332,Gym
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Poke Guys,43.65489527525682,-79.38505238381624,Poke Place
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Fat Bastard Burrito Co.,43.648146672800344,-79.38921873094012,Burrito Place
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Aroma Espresso Bar,43.64907,-79.38004,Café
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Tim Hortons,43.648539738667544,-79.38323081349182,Coffee Shop
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Starbucks,43.648876,-79.38554,Coffee Shop
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Subway,43.64857558407327,-79.38320163183062,Sandwich Place
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Tim Hortons,43.6485154402442,-79.3857101351568,Coffee Shop
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Subway,43.647798952364276,-79.38302278518677,Sandwich Place
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,TD Canada Trust,43.6478979,-79.3820355,Bank
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Druxy's,43.648015481211395,-79.37990651776452,Deli / Bodega
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Starbucks,43.648528,-79.383335,Coffee Shop
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Starbucks,43.649743251720665,-79.3794307872276,Coffee Shop
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Starbucks,43.646890531355616,-79.38187054975934,Coffee Shop
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Burrito Boyz,43.6484455955513,-79.3879951787513,Burrito Place
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Second Cup,43.647479,-79.384188,Coffee Shop
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Great Canadian Bagel,43.648283412840165,-79.38247231997121,Bagel Shop
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Tim Hortons,43.648007,-79.382059,Coffee Shop
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,The Burger's Priest,43.64864328298093,-79.38753876719665,Fast Food Restaurant
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Royal Alexandra Theatre,43.647255,-79.38753,Theater
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Szechuan Express,43.650655954097054,-79.37946220756815,Asian Restaurant
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Starbucks,43.646731,-79.383951,Coffee Shop
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Modern Wok,43.64733928217316,-79.38435103029407,Chinese Restaurant
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,TD Canada Trust,43.6482334,-79.3809483,Bank
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,SEPHORA,43.6535272,-79.3801543,Cosmetics Shop
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Starbucks,43.64671841166018,-79.38720887911505,Coffee Shop
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Roots,43.65361341708363,-79.38024401664734,Clothing Store
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Subway,43.64620942980489,-79.38359506100971,Sandwich Place
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Dairy Queen / Orange Julius,43.65278527284056,-79.3803219006021,Ice Cream Shop
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Topman,43.652281488745565,-79.38001554865625,Clothing Store
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Soup Nutsy,43.647857591711336,-79.38053285911379,Soup Place
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Scotch & Soda,43.6529265,-79.3801372,Clothing Store
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,El Patio,43.64806749852837,-79.38732385647928,Mexican Restaurant
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Second Cup,43.649347703053635,-79.37937745977749,Coffee Shop
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Leña,43.651722,-79.379205,Latin American Restaurant
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Sunset Grill,43.65166162378037,-79.3790751303271,Breakfast Spot
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,GoodLife Fitness,43.652382463386346,-79.37938012995504,Gym
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Starbucks,43.652376,-79.379266,Coffee Shop
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Momentos,43.64754799198248,-79.38891405541862,Nightclub
M5H,Downtown Toronto,"Richmond, Adelaide, King",43.6505712,-79.3845675,Starbucks,43.64679651935794,-79.3872918394925,Coffee Shop
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Harbourfront,43.639525632239106,-79.38068838052389,Neighborhood
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Roundhouse Park,43.64174513889102,-79.38427882922346,Park
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,iQ Food Co,43.642851,-79.382081,Salad Place
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Natrel Pond/Rink,43.6384313677662,-79.38252754335107,Skating Rink
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Lake Ontario,43.63894493157648,-79.37966465950012,Lake
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Harbourfront Centre,43.63855578926675,-79.38319016270458,Performing Arts Venue
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Delta Hotels by Marriott Toronto,43.6428819,-79.3839491,Hotel
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Real Sports Apparel,43.64285984835777,-79.38018363195047,Sporting Goods Shop
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Harbour Square Park,43.63925269130776,-79.37839547902978,Park
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,BeaverTails,43.639736,-79.380068,Dessert Shop
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Maple Leaf Square,43.64292522840183,-79.38089182467687,Plaza
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Panago,43.64251764051932,-79.38359138522554,Pizza Place
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Miku,43.64137436,-79.37753063,Japanese Restaurant
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Le Germain Hotel,43.64312502979691,-79.38091770864038,Hotel
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,TELUS,43.64331243103257,-79.38099939294844,IT Services
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Aroma Espresso Bar,43.6423209103846,-79.38374932648954,Café
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Steam Whistle Brewing,43.641751628677554,-79.38708862583252,Brewery
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Longo's Maple Leaf Square,43.64251679604069,-79.38139301653129,Supermarket
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Toronto Railway Heritage Centre,43.64130010529897,-79.38588431405732,History Museum
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Pearl Harbourfront,43.63815654013541,-79.38068763743328,Chinese Restaurant
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Ray Bay,43.642323,-79.38593,Aquarium
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,CN Tower,43.642277432828145,-79.38705542070056,Monument / Landmark
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Boxcar Social,43.63831906511549,-79.38246311921247,Café
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Sky Pod,43.64256148814412,-79.38703777833165,Scenic Lookout
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Ripley's Aquarium of Canada,43.642104321965796,-79.38625159146146,Aquarium
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Sushi Shop,43.643485,-79.38096,Restaurant
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Sharetea,43.640175967763966,-79.37960567018246,Bubble Tea Shop
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Balzac's Coffee,43.644372584148364,-79.38306470027423,Coffee Shop
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,e11even,43.64242558687748,-79.38144094115985,New American Restaurant
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,RBC Royal Bank,43.6408925738686,-79.37841340899467,Bank
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Canadian Waters,43.64210325443365,-79.3862534013201,Aquarium
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,TD Canada Trust,43.64219452552069,-79.38084349036222,Bank
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Gonoe Sushi Japanese Restaurant,43.63901430970685,-79.38591360078077,Sushi Restaurant
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Buster's Sea Cove,43.642636994917666,-79.38337001427526,Seafood Restaurant
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Subway,43.64105847366237,-79.37858572023777,Sandwich Place
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,WestJet Stage,43.63802210524934,-79.38353594515505,Music Venue
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Iron Rose Tea Gallery,43.6400591104487,-79.38315167425998,Tea Room
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Rogers Centre,43.64175329733295,-79.38714957057036,Baseball Stadium
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Joe Bird,43.6382035241723,-79.38035466343936,Fried Chicken Joint
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,SOCO Kitchen+Bar,43.6429974,-79.383788,Bistro
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Subway,43.6397080530486,-79.38344130418051,Sandwich Place
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Evviva Restaurant,43.64157991761808,-79.38345644030795,Deli / Bodega
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Harbour 60 Toronto,43.64222021431867,-79.37794459004243,Steakhouse
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,The Power Plant,43.63827200397285,-79.38199390946676,Art Gallery
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Maple Leaf Cinema,43.64222083877541,-79.38764371750614,Indie Movie Theater
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Tim Hortons,43.63882773618699,-79.38037276268005,Coffee Shop
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,World Café at Harbourfront Centre,43.63834730048568,-79.383045755058,Café
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Starbucks,43.64265659071355,-79.3833577475679,Coffee Shop
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Taverna Mercatto,43.64262514139939,-79.38325673989138,Italian Restaurant
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Starbucks,43.64099011203675,-79.37626361846924,Coffee Shop
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,A&W,43.64136651819956,-79.37794165160912,Fast Food Restaurant
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Harbourfront Wavedecks,43.6389104293985,-79.38485064893273,Scenic Lookout
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Winners,43.64206291678669,-79.37900143460836,Department Store
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Tim Hortons,43.6387246,-79.3863403,Coffee Shop
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Pizzaiolo,43.63911334934392,-79.38726583483393,Pizza Place
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Starbucks,43.644580752794965,-79.38167197782931,Coffee Shop
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,RS - Real Sports,43.64255846521551,-79.37996506690979,Sports Bar
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Lavazza Espression,43.63953746292591,-79.38176322686563,Coffee Shop
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,The Chartroom Bar & Lounge,43.640485908474695,-79.37604353917551,Hotel Bar
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Aroma Espresso Bar,43.64074017304165,-79.37847790115718,Coffee Shop
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Starbucks,43.638837475031316,-79.38518649083973,Coffee Shop
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Tim Hortons,43.641340039994496,-79.37799204978754,Coffee Shop
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Amsterdam Brewhouse,43.63812210550607,-79.38480300808894,Brewery
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Jays Shop Stadium Edition,43.64172087102789,-79.38712659895614,Sporting Goods Shop
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Lucky Clover Sports Pub,43.641136939105614,-79.38335124348639,Sports Bar
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Pinnacle Centre Fitness Centre & Pool,43.64308539252521,-79.37718577191337,Gym Pool
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Starbucks,43.64248403759282,-79.38137332505133,Coffee Shop
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Rabba Fine Foods,43.63906132458212,-79.38530912453628,Convenience Store
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Radisson Admiral Hotel Toronto-Harbourfront,43.63876484495362,-79.38587089636458,Hotel
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Starbucks,43.639954,-79.382025,Coffee Shop
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Tim Hortons,43.64311617832066,-79.3831081688677,Coffee Shop
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Spice Thai,43.63940652819094,-79.38445898645135,Thai Restaurant
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Cocoberry Cafe,43.64071911609628,-79.3789023221464,Café
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Queen's Quay Terminal,43.63831769002353,-79.38041263300326,Office
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Starbucks,43.641082,-79.378719,Coffee Shop
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,The Goodman Pub & Kitchen,43.638300916387905,-79.38000753984343,Restaurant
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Starbucks,43.64309,-79.383071,Coffee Shop
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Pizza Pizza,43.63969347230513,-79.38179969787598,Pizza Place
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Indian Roti House,43.63906038875002,-79.38542224544638,Indian Restaurant
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,The Rec Room,43.641109851662456,-79.38676279808568,Bar
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,GoodLife Fitness Toronto Union Station,43.644336,-79.383625,Gym
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Aria Ristorante,43.64329880302282,-79.38103414760897,Italian Restaurant
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Tim Hortons,43.641663,-79.377538,Coffee Shop
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Glass Floor,43.642643117348996,-79.38694780301735,Scenic Lookout
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,360 Restaurant,43.642537317144566,-79.38704201569328,Wine Bar
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,WestinWORKOUT Gym,43.64054365805462,-79.37594834079205,Gym
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"The Westin Harbour Castle, Toronto",43.64121139206991,-79.37574863433838,Hotel
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Pita & Grill,43.642446581014745,-79.38342950223203,Mediterranean Restaurant
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Miller Tavern,43.64239153286039,-79.37751186704443,Steakhouse
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Waterfront Deli,43.64149145036152,-79.37587157218744,Deli / Bodega
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,The Fox,43.64274569998873,-79.37781591487587,Pub
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Shatter Abbas,43.639699,-79.382691,Persian Restaurant
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,roundhouse playground,43.640953063964844,-79.38380432128906,Playground
M5J,Downtown Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,Cafe Supreme,43.639959,-79.380603,Café
M5K,Downtown Toronto,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.3815764,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
M5K,Downtown Toronto,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.3815764,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
M5K,Downtown Toronto,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.3815764,Canoe,43.647452066183476,-79.38132001815676,Restaurant
M5K,Downtown Toronto,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.3815764,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
M5K,Downtown Toronto,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.3815764,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
M5K,Downtown Toronto,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.3815764,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
M5K,Downtown Toronto,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.3815764,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
M5K,Downtown Toronto,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.3815764,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
